Barcode	tSNE1	tSNE2	tSNE3	celltype
P15.MAA001887.3_39_F.1.1	-14.5994820307683	7.60989467472857	14.468779999321	Progenitors
J12.MAA001844.3_38_F.1.1	-19.6668163074426	8.02524234162874	16.6185389295869	Progenitors
M7.MAA000600.3_8_M.1.1	-6.72820849272499	8.6171300557684	10.6867394350248	Progenitors
C5.MAA001887.3_39_F.1.1	-10.1010851432521	10.9258046610876	6.3775280655564	Progenitors
P14.MAA000600.3_8_M.1.1	-5.68397055832798	7.59305942501647	3.60528731192217	Progenitors
F19.MAA000848.3_10_M.1.1	-11.3955721743413	5.22540833757611	13.799748674236	Progenitors
P13.MAA000848.3_10_M.1.1	-11.8183482217031	6.04487992185285	10.8565937986911	Progenitors
I13.MAA001887.3_39_F.1.1	-12.4996850054223	9.11108222857104	11.1254027056367	Progenitors
C18.MAA001844.3_38_F.1.1	-17.9818074194482	9.11566625858903	13.7250988379664	Progenitors
J12.MAA000600.3_8_M.1.1	-9.36956790196012	0.281645495963481	19.5871370116974	Progenitors
B18.MAA001887.3_39_F.1.1	-13.5266490398746	9.0234489827576	11.8560215010855	Progenitors
C8.MAA000600.3_8_M.1.1	-10.5097390687401	3.08514014321003	17.1495445000422	Progenitors
L4.MAA001844.3_38_F.1.1	-20.4116718878455	7.44753165128337	15.2396177472479	Progenitors
H6.MAA000600.3_8_M.1.1	-12.4113622397709	4.44466207568462	17.8472350321518	Progenitors
B6.MAA000600.3_8_M.1.1	-11.1807249127473	3.56336438745554	20.4414600683652	Progenitors
J21.MAA001844.3_38_F.1.1	-16.7006253589031	10.1219955331367	11.6210638033469	Progenitors
A21.MAA001844.3_38_F.1.1	-18.3588451727209	8.00655607172857	15.337961452827	Progenitors
I20.MAA000600.3_8_M.1.1	-4.79571802926003	10.7073774451567	9.84151961449109	Progenitors
M2.MAA000596.3_9_M.1.1	-10.1689721545958	-0.49722924179278	17.4785761968098	Progenitors
I22.MAA001887.3_39_F.1.1	-11.0598218197973	10.2997026635224	5.81892841504433	Progenitors
E13.MAA000848.3_10_M.1.1	-7.08434814837102	10.7042961516889	5.17221805969805	Progenitors
A4.MAA001844.3_38_F.1.1	-18.7629020313522	6.78945546597607	17.1237936671846	Progenitors
L3.MAA000600.3_8_M.1.1	-12.8613653749249	1.50714294184711	18.8641565934445	Progenitors
I20.MAA001844.3_38_F.1.1	-17.3490542181025	9.91657323057446	12.6231139211794	Progenitors
P8.MAA000596.3_9_M.1.1	-4.60711703403859	7.32184312772493	4.20145382082107	Progenitors
J9.MAA001844.3_38_F.1.1	-16.6865200689382	10.452889955643	11.3710929434467	Progenitors
P9.MAA000848.3_10_M.1.1	-11.5491068644193	6.06428819104428	10.6493899032338	Progenitors
G15.MAA001844.3_38_F.1.1	-18.2575530835748	7.33927223902436	15.6015749747824	Progenitors
I18.MAA000848.3_10_M.1.1	-15.7335037134244	5.12891769314247	18.8388799887259	Progenitors
L1.MAA001887.3_39_F.1.1	-14.8922663457343	8.0443807745609	13.9140314205072	Progenitors
K1.MAA000596.3_9_M.1.1	-7.0887136603022	4.16091435721291	14.2762737263775	Progenitors
H11.MAA000596.3_9_M.1.1	-9.49015792017325	1.17355745454062	14.8869805252694	Progenitors
