Barcode	tSNE1	tSNE2	tSNE3	celltype_refined
F13.MAA000600.3_8_M.1.1	1.7440216025178	5.24669295846306	-19.4054679196005	Progenitors
A3.MAA001844.3_38_F.1.1	13.1296082204776	-6.81221177250444	-8.59309804050614	Progenitors
K19.MAA001887.3_39_F.1.1	7.44798377498362	-4.90338570890713	-14.4679200351483	Progenitors
H12.MAA000848.3_10_M.1.1	1.62044602802803	10.3404910963952	-15.8395093180984	Progenitors
O17.MAA001887.3_39_F.1.1	6.77755566052435	-4.61364629617265	-12.7881793516058	Progenitors
G17.MAA000848.3_10_M.1.1	2.24907606909072	8.8537830965965	-15.4383174005559	Progenitors
J14.MAA001887.3_39_F.1.1	3.42895263347886	7.67279389112257	-14.776114277073	Progenitors
J6.MAA000848.3_10_M.1.1	2.97896161571153	8.11529632550095	-17.3197029524514	Progenitors
N8.MAA000848.3_10_M.1.1	1.46623371428228	11.0154045216822	-15.9679138435958	Progenitors
M19.MAA000596.3_9_M.1.1	-0.22865450865821	11.5778979549617	-18.2808374248139	Progenitors
E3.MAA000600.3_8_M.1.1	6.87079615996806	-9.28359441484788	-18.3392104869069	Progenitors
K20.MAA000848.3_10_M.1.1	7.79684894831837	-1.85807405065495	-20.4489194912229	Progenitors
I6.MAA000848.3_10_M.1.1	6.05895346723103	-1.79123700312838	-16.7673122448996	Progenitors
N11.MAA001887.3_39_F.1.1	8.80476175482147	-4.38331821530802	-15.6053139104925	Progenitors
L20.MAA001844.3_38_F.1.1	12.0332062659924	-3.186231167121	-12.0758181538297	Progenitors
O9.MAA001887.3_39_F.1.1	13.10359784154	-8.23109949664343	-8.77839195555378	Progenitors
M20.MAA001844.3_38_F.1.1	5.65583359236294	8.6848900096795	-13.1556133564245	Progenitors
I17.MAA000596.3_9_M.1.1	4.84053934441605	-4.90219584672027	-18.9736959244835	Progenitors
I2.MAA001844.3_38_F.1.1	11.1949813869765	-1.31971986855414	-12.987884310898	Progenitors
J9.MAA000600.3_8_M.1.1	3.10706531887842	1.72390979225214	-19.552215190695	Progenitors
F2.MAA000848.3_10_M.1.1	1.15890505061965	11.0522313246073	-17.3818414521008	Progenitors
N17.MAA000600.3_8_M.1.1	5.0325745777153	-8.7217885901618	-19.4426420315975	Progenitors
B17.MAA001844.3_38_F.1.1	13.2501552917131	-6.97148607595166	-9.53462538574524	Progenitors
D10.MAA000848.3_10_M.1.1	1.81087431550838	10.497048405569	-15.4981617633998	Progenitors
L4.MAA000596.3_9_M.1.1	3.6724571111787	-8.0616464382338	-16.8064023019714	Progenitors
G22.MAA001887.3_39_F.1.1	1.56442245327634	11.2931277728251	-16.3080433140056	Progenitors
